Machine_Id,Date,Process_Errors,Sensor_5,Sensor_8,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Equipment_Failure,Age_of_Equipment
M0001,2025-01-08 02:05:00,0,56.8448121449893,46.80416988215906,128.8659500162189,86.7552738556096,75.14810631818833,76.51394430901226,107.74545649559575,non-failure,3924
M0001,2025-01-08 02:10:00,0,46.51421420218094,58.86855869876483,89.317656382959,65.55599146632113,70.67902629491894,93.61027221714261,107.58906277674303,non-failure,4017
M0001,2025-01-08 02:15:00,0,63.78387535588051,36.60898464778632,99.11085218428006,100.49088018263849,70.7087007468055,83.81722269837068,133.93468006239644,non-failure,3198
M0001,2025-01-08 02:20:00,0,52.57129917684717,63.35438600204287,119.62029641543464,118.81355104012191,70.19313394436722,99.39818056121497,126.33908923168622,non-failure,1614
M0001,2025-01-08 02:25:00,1,53.27342406527265,65.0190261617168,131.86383978338165,105.04179431606175,70.3803910328444,97.64760782661821,93.77977895119481,non-failure,1474
M0001,2025-01-08 02:30:00,6,119.74808572757277,81.5276103817853,142.5774997072594,123.70090995584319,116.55295057348599,124.19593189690055,203.3670881771599,failure,1627
M0001,2025-01-08 02:35:00,1,45.37238607729121,91.1879962866937,99.31524462679852,83.61676925657532,95.64976689105369,103.9867527494937,124.11712508659946,non-failure,3558
M0001,2025-01-08 02:40:00,0,61.83781530815307,56.4116105257239,118.84056960659879,85.51678486152211,80.93391922882068,89.91376734296713,115.80014761328722,non-failure,2996
M0001,2025-01-08 02:45:00,0,55.1657959181259,63.467931804000756,101.54765764434146,111.34228608810032,69.71178602869763,107.54145122432458,126.1686722356633,non-failure,4853
M0001,2025-01-08 02:50:00,0,48.105780242010454,40.77707988297423,151.37247962080855,88.50693202210766,75.27803578348203,81.30208820816104,113.44407118732484,non-failure,1721
M0001,2025-01-08 02:55:00,0,42.6188503166965,67.09980205043179,134.81451586728434,88.25632971570147,80.3629216432566,104.99701310459967,137.5039710253827,non-failure,2170
M0001,2025-01-08 03:00:00,0,50.79159069950076,74.26535832940705,136.3581109369807,73.10947274607818,92.60459975463935,82.34221088871081,71.61902215711723,non-failure,3006
M0001,2025-01-08 03:05:00,1,44.518896089038655,72.42709123548035,113.69342721343617,125.4464662151822,68.53011513073986,86.94829008163985,114.68790243083444,non-failure,4772
M0001,2025-01-08 03:10:00,1,44.05352194887293,53.88685670123023,92.92057119049716,103.6959947925233,83.18035584220117,90.98537194664178,71.33659498217736,non-failure,506
M0001,2025-01-08 03:15:00,1,42.07282224107638,60.19464135275258,115.37235464723364,93.89235300677227,68.44883519227675,96.96009643968542,113.38722148530381,non-failure,4042
M0001,2025-01-08 03:20:00,6,88.39375786277864,97.56879528796915,178.51693262515195,202.5263692372876,115.02249499692246,143.49325273347185,158.62120641049145,failure,2428
M0001,2025-01-08 03:25:00,0,45.59997949431115,58.66866733510693,123.12889181041686,132.29808304012056,83.20733578328141,73.11141206505262,116.65074588196623,non-failure,459
M0001,2025-01-08 03:30:00,1,61.982266837281486,54.45828899961731,119.31183296326034,102.47661854162462,76.89826506546687,90.8365164006882,102.2171731102891,non-failure,1877
M0001,2025-01-08 03:35:00,0,48.51751521613052,64.38265997623395,133.31727452140328,99.38734988678806,79.50635967528778,70.26164485017608,135.12084066964445,non-failure,3484
M0001,2025-01-08 03:40:00,3,120.99647548948926,100.88384567314995,183.16528503142152,114.89203378226952,150.38845991568252,162.45831703367168,221.35131151542964,failure,3443
M0001,2025-01-08 03:45:00,0,46.38289328609303,41.282636545301045,130.9277117615058,87.38039720431212,85.09752872436844,79.544278987131,89.83472615318524,non-failure,2918
M0001,2025-01-08 03:50:00,1,57.415664101600576,71.65571510999425,122.87414114082502,119.25907005463985,72.18613800961869,84.46889529473343,103.97370041811227,non-failure,1606
M0001,2025-01-08 03:55:00,7,90.06886402424911,83.08648832075035,169.83186988629348,116.47116676097,160.17649885157488,175.20784273071777,215.48209763943825,failure,802
M0001,2025-01-08 04:00:00,6,85.5241253012046,115.7965334511605,189.7911266796744,184.61712388640268,85.05233917770519,133.19354138563864,192.71586868709173,failure,3058
M0001,2025-01-08 04:05:00,1,46.673972997459394,68.40247946172528,115.73108837495448,104.61354525279343,86.46746178550144,84.09358260843742,95.10040520840236,non-failure,4597
M0001,2025-01-08 04:10:00,0,50.6913789654567,76.26477279829867,147.37980992747666,117.474884881087,93.3433961645857,72.11150630482287,106.27787681154308,non-failure,1500
M0001,2025-01-08 04:15:00,1,51.70827983778814,55.931504812958714,129.83826211576013,90.01843022819652,102.82923072852385,91.67864221430045,114.25031772660074,non-failure,4380
M0001,2025-01-08 04:20:00,4,112.33584349309922,107.83313957136521,209.50595828119702,190.15990267041118,147.0784316543328,159.8202549310033,200.0264825095803,failure,2413
M0001,2025-01-08 04:25:00,0,50.60557732710507,62.64575914325775,110.64781025700859,87.42732431911435,100.61991105789473,97.66302185892143,119.32773555547641,non-failure,640
M0001,2025-01-08 04:30:00,1,54.27060280071138,60.9221303777867,138.4322202546812,77.24541414356834,90.25687330806113,89.30966700760298,130.6888734835324,non-failure,2619
M0001,2025-01-08 04:35:00,0,48.60088807820668,65.37571526953671,153.53843535646132,105.75743252501702,87.55835453242376,87.78625322251777,121.32849440069923,non-failure,3107
M0001,2025-01-08 04:40:00,0,43.27370669334252,81.3200394473254,136.37553993224705,122.43346393238302,86.60459608174249,89.79047518517173,97.86610127814336,non-failure,3619
M0001,2025-01-08 04:45:00,1,42.98490027577683,83.56977187563204,117.51900514110875,106.7750961548354,76.77269493715912,72.36234807728925,99.1241138526779,non-failure,2176
M0001,2025-01-08 04:50:00,8,98.9298766462896,84.87428136943122,201.1891273790049,175.62890857230457,94.2863603537806,140.26577542717376,171.28800110963584,failure,1841
M0001,2025-01-08 04:55:00,0,45.14714616749649,68.60977904927672,101.9401717535431,77.11673779583346,76.0212537624261,69.76659480040193,121.87931108353388,non-failure,2201
M0001,2025-01-08 05:00:00,2,60.35043401820438,74.8148738851278,105.00257450724327,113.28644578715954,70.48201936395274,69.60539580291888,89.92358543292862,non-failure,206
M0001,2025-01-08 05:05:00,0,55.39105046796293,66.81505987300238,160.01491332976835,119.78290100382033,85.90505171679374,95.4577854519504,110.17880123556725,non-failure,2258
M0001,2025-01-08 05:10:00,0,52.85379439288146,63.55035443649419,116.59606608833927,92.21912946406495,86.63322753713827,84.96209592012497,79.9180099874373,non-failure,756
M0001,2025-01-08 05:15:00,1,47.68546662127957,65.03517988363271,105.36794467699391,89.00295524363537,103.06245258380507,111.10049262430199,114.66372983556668,non-failure,4327
M0001,2025-01-08 05:20:00,0,60.356599621418226,39.62559307259647,101.71662817815817,88.78982267423083,74.49231242001694,102.37236365594488,88.24319260810955,non-failure,2132
M0001,2025-01-08 05:25:00,5,92.89732572818133,100.98026448343798,212.0638934142401,189.41880553244852,154.27389970688176,144.42963811548486,173.73127684109744,failure,3141
M0001,2025-01-08 05:30:00,1,55.51562060354223,58.55438578851442,111.61158336896892,100.90854542977219,81.06396056982311,89.86828123597947,122.03597079849285,non-failure,4780
M0001,2025-01-08 05:35:00,0,54.4778684049756,68.30936567524,88.20115153011425,108.2410660179977,75.95665537849283,90.35228673011632,126.15332800323485,non-failure,4340
M0001,2025-01-08 05:40:00,0,48.087228984037424,59.90149998076681,139.55386994149092,104.84702177202743,70.97722590644462,98.37914052096478,135.1987052088001,non-failure,252
M0001,2025-01-08 05:45:00,0,52.41355722298873,55.105286854264236,130.64962609189388,103.89739548025622,87.93247153673623,84.45987097743212,117.89303972591037,non-failure,1012
M0001,2025-01-08 05:50:00,0,51.8188316558091,58.56915410853803,114.72335157342967,82.67781355757289,54.60835195617072,86.27540365584389,89.64660898883447,non-failure,3348
M0001,2025-01-08 05:55:00,0,45.51910188831868,66.44448416998397,164.28790136153663,96.21410104827228,77.90895367734342,82.55265953732868,109.93932085675189,non-failure,1513
M0001,2025-01-08 06:00:00,0,48.98052523218116,69.72936208229073,157.60105014689552,117.43258117371099,81.75482645940102,85.21447178155432,113.83121338588252,non-failure,2226
M0001,2025-01-08 06:05:00,0,45.3572453965571,64.4266996499504,107.47361464570274,87.11927172574065,72.22484810953722,105.09501053280285,111.61850175695255,non-failure,3283
M0001,2025-01-08 06:10:00,0,51.77428647529879,55.830940394671636,120.24060702157861,119.35438754176741,81.71826635380636,83.5056699464074,127.44592094205538,non-failure,3112
M0001,2025-01-08 06:15:00,0,52.65393905732845,61.151046012580814,143.17560998333698,84.94368811276168,74.66777310681677,107.18999786405882,121.45954857637359,non-failure,4398
M0001,2025-01-08 06:20:00,0,40.123577816574944,50.964737989205496,104.83656449627183,111.95073886871592,76.61827711585839,94.75421449653491,113.47121296210442,non-failure,4855
M0001,2025-01-08 06:25:00,0,56.73475288209863,60.44026289753747,145.26796012172014,121.3291120508268,79.65801597375157,83.21273131312688,105.0578517540847,non-failure,4968
M0001,2025-01-08 06:30:00,0,47.84883903542618,51.8649745664438,154.83652225669422,74.71960161941506,68.28197604518733,84.94611494276946,97.46567052939442,non-failure,3049
M0001,2025-01-08 06:35:00,0,54.02246458772197,63.7225573513382,97.04827171711155,101.7905573652503,66.07028474550367,88.42282046166827,112.57051802312365,non-failure,1662
M0001,2025-01-08 06:40:00,5,76.43324090952687,99.98232374439966,200.01270243413404,160.64764100752842,99.82079714597995,141.11593405597307,190.46722434763865,failure,1554
M0001,2025-01-08 06:45:00,0,43.932227529119075,70.29703220519454,143.05061276587548,85.2670106833682,90.96522487777318,87.32016019930342,121.20911487085965,non-failure,2094
M0001,2025-01-08 06:50:00,0,48.46600838353554,73.9615641152739,98.91348115038564,106.35003653744523,67.51754660128681,101.06233509110064,80.96340377517544,non-failure,4930
M0001,2025-01-08 06:55:00,0,53.3940090395426,60.85461044666934,122.15277953382699,91.33264688116475,95.45679913299672,95.28170656637722,163.37101897546762,non-failure,2301
M0001,2025-01-08 07:00:00,0,51.084366150051686,71.63326729528949,105.31310452325361,131.0865242267039,78.34061223425999,101.07332913876317,101.46311753346936,non-failure,1157
M0001,2025-01-08 07:05:00,0,50.60688246597601,57.90600664192696,151.4330321890777,112.00525997688422,100.96604555834747,86.65124611450632,118.12743155650585,non-failure,2790
M0001,2025-01-08 07:10:00,3,125.0637512022692,116.39790829647922,209.97005767466717,161.81024414226718,145.88704659505987,128.77617538243882,156.71884822726636,failure,2816
M0001,2025-01-08 07:15:00,0,55.521136784764145,57.908983920924946,72.63487150426799,109.40253805139452,85.8422271563452,95.83478218856754,123.68380380787865,non-failure,3910
M0001,2025-01-08 07:20:00,0,41.91573069973101,43.681665096318966,112.8351433125907,87.48196309094335,74.64600613113772,94.1893356011941,110.77408553013412,non-failure,1847
M0001,2025-01-08 07:25:00,0,49.74711561096059,67.51710090937328,101.29807715027246,103.1032988508886,64.86772091360437,74.1642059734457,119.82821555984381,non-failure,3944
M0001,2025-01-08 07:30:00,2,59.847345028270944,70.79473207909298,114.7119933552172,94.79909713190136,88.01352773357586,108.83186597920447,105.97458838832881,non-failure,936
M0001,2025-01-08 07:35:00,0,57.02830099562632,58.62762184355678,144.68477497663727,114.08128101469818,71.35982387890215,95.0133195285358,110.4979722207124,non-failure,2457
M0001,2025-01-08 07:40:00,0,53.48031851186103,46.37806707963834,94.41978804226461,77.99179942500118,77.76495283822221,81.90933872251637,119.11092546492479,non-failure,1003
M0001,2025-01-08 07:45:00,0,51.50851941108672,55.67528497602526,123.62418788382851,90.86853768953148,82.3112562799977,92.67248528121821,109.6693552996037,non-failure,3229
M0001,2025-01-08 07:50:00,0,49.34398968102829,52.573417162041295,98.13497490924009,115.02835848786691,75.47868911248231,101.99086204934265,95.07166350635808,non-failure,2415
M0001,2025-01-08 07:55:00,0,48.13533063653678,67.23704420025781,135.96721545646133,84.94376692885477,88.52419328084467,97.28521832592182,126.2196013119353,non-failure,3020
M0001,2025-01-08 08:00:00,0,51.60520110457795,51.78013084756134,140.08954244307353,93.90157492756258,81.4436345353399,96.52055916661973,117.37714433024166,non-failure,3520
M0001,2025-01-08 08:05:00,0,49.86677826614447,59.46938251055182,101.63909905269036,113.24315743428922,78.53562898623858,82.88532194646643,93.38931911420227,non-failure,977
M0001,2025-01-08 08:10:00,0,54.71454041545108,69.20780182134833,131.54877687300458,82.81424160724228,103.08174935166191,107.32279295009623,102.11572793057452,non-failure,1713
M0001,2025-01-08 08:15:00,0,56.049328208118126,61.30056279562816,101.37029951639612,85.57104666956256,76.85435784687823,78.19370859186989,89.57590818984966,non-failure,3138
M0001,2025-01-08 08:20:00,0,51.29273710587118,80.28454563729407,112.4853805835474,108.35653725526444,86.61003656151046,106.341897836948,101.98540061396159,non-failure,1379
M0001,2025-01-08 08:25:00,0,50.61425145576879,61.27915550701224,128.88176711503675,111.46286321724648,89.2308058782696,99.44338971957617,103.43028325644481,non-failure,2720
M0001,2025-01-08 08:30:00,0,52.131345367641146,73.34578028172963,106.5703452873884,114.13300126873649,83.26764928365894,85.79224755346891,112.11253565121059,non-failure,2808
M0001,2025-01-08 08:35:00,0,47.98660674740858,64.51959772847201,148.18822359164628,101.37609581638038,68.81883097519793,75.4503304668584,98.14287483725985,non-failure,2802
M0001,2025-01-08 08:40:00,0,57.76601744745042,72.94004553745884,138.9048073790209,92.55435106485531,96.58078542772954,78.8948113560716,121.8079116841746,non-failure,3850
M0001,2025-01-08 08:45:00,1,45.52608489452449,58.52886805273523,117.09454191056956,86.14634462984259,91.2546175028583,72.93743657530187,85.31397122068536,non-failure,1429
M0001,2025-01-08 08:50:00,0,51.57677976430598,66.31952731526603,107.50489552154538,124.41511723076822,74.49488979408335,59.336157693285486,109.74674462146073,non-failure,1512
M0001,2025-01-08 08:55:00,0,50.09522800473255,47.54366875292382,128.22798158630746,92.94405308435124,74.9986358375446,105.49955670499753,127.55826341122162,non-failure,1607
M0001,2025-01-08 09:00:00,1,50.81302924434965,65.77459073185975,125.66976546010474,84.39967071136891,62.231897928400535,89.56534034196297,106.84449757691623,non-failure,4716
M0001,2025-01-08 09:05:00,0,45.919326720476754,64.98039360385624,111.69290661339286,106.49345843950596,85.84154994194876,54.39259788907608,135.33929040984154,non-failure,483
M0001,2025-01-08 09:10:00,0,59.60905861778047,63.267319332006295,112.35339949484376,121.77864053076509,72.74471857419569,94.74906574527502,101.47528427983887,non-failure,2759
M0001,2025-01-08 09:15:00,0,64.91556232501435,61.69593386308076,107.10592336139234,100.79363087482382,72.4265835411016,85.01704496429707,86.33096578771593,non-failure,3750
M0001,2025-01-08 09:20:00,0,48.479352126556,71.37335909282258,133.23871227016608,84.83845864602873,69.53834702577875,72.87644359263871,108.34661033389149,non-failure,1494
M0001,2025-01-08 09:25:00,0,58.2251677354796,62.23809415825546,132.84499244871694,80.44446912743456,95.43996589351504,89.21792517264633,114.16935122780569,non-failure,3480
M0001,2025-01-08 09:30:00,1,44.6027840630619,42.394062340167956,115.74939272925162,117.19926461139299,82.65009885389277,98.22379685181443,113.79911190836047,non-failure,3516
M0001,2025-01-08 09:35:00,0,47.489550765418635,63.72912203417985,129.73597696722186,89.31286345395367,82.70645369105765,81.4083675567768,120.5505548588138,non-failure,4465
M0001,2025-01-08 09:40:00,0,48.96766262921077,56.83531463293023,154.83539083650854,95.2034232337967,67.32195538320362,79.10600460827489,125.1266811497334,non-failure,2021
M0001,2025-01-08 09:45:00,0,42.94001553791465,57.455236825775664,140.07089883384037,110.1683047829142,85.62912152172996,75.42046399742956,98.09625408052536,non-failure,4072
M0001,2025-01-08 09:50:00,0,53.582149492169016,68.10677880279053,139.80301377006646,69.88199422315462,79.62747319037662,89.64286463296727,116.01742770409146,non-failure,2566
M0001,2025-01-08 09:55:00,2,59.840214673594225,69.10009029306481,101.25588103443962,95.68336896898143,88.1471556301221,79.87671463089566,114.79673052497475,non-failure,4949
M0001,2025-01-08 10:00:00,0,49.29247122030304,45.75115554209386,121.61640366844027,133.46564316158762,103.22196568185385,92.79375198315199,100.20416811633032,non-failure,3204
M0001,2025-01-08 10:05:00,7,78.33662615636896,118.815763843231,176.93300807952937,152.18569206867295,111.07393013874066,159.48538518210134,179.9135471475962,failure,4221
M0001,2025-01-08 10:10:00,0,48.853179705583514,69.95085398302611,129.86268011986732,85.52248669044702,89.21049541708555,102.35322914122627,107.63711277734936,non-failure,740
M0001,2025-01-08 10:15:00,0,46.57936246536561,57.626530573520796,127.36837378668312,94.25080610859767,79.56454585020474,101.01642260280589,129.1986325253421,non-failure,1938
M0001,2025-01-08 10:20:00,0,57.32272020536284,52.703759529121314,117.60823789455807,87.79264017422754,74.07144218261772,78.15828838546467,120.04493042550338,non-failure,1942
M0001,2025-01-08 10:25:00,0,48.95571971699258,70.08767473904472,106.61475655583173,105.11620506236336,74.35801636876512,93.16890739608627,140.74699925156776,non-failure,3345
M0001,2025-01-08 10:30:00,0,51.867771496989654,68.98967365061941,115.1479994748772,103.90668466370698,76.85211975868904,98.3793725917639,88.1821764201384,non-failure,1431
M0001,2025-01-08 10:35:00,0,43.98579271546855,49.10506683442275,104.0099345738481,90.61035613823304,74.76094685627017,102.97981943300361,119.09084347559744,non-failure,4069
M0001,2025-01-08 10:40:00,0,42.04058742694255,57.592858354217945,103.15417370076085,79.11743424186979,111.02075558913008,97.1012426061615,96.53940039500816,non-failure,1742
M0001,2025-01-08 10:45:00,0,44.7871936783444,64.29241733167267,141.32916091645512,93.33706350966526,81.47888119828438,96.60037727963704,105.49034126899821,non-failure,1667
M0001,2025-01-08 10:50:00,0,42.776369332798325,53.539717718540906,127.5136307380248,82.66479923574862,92.1141786914524,79.5965256700423,159.31334407098885,non-failure,2254
M0001,2025-01-08 10:55:00,0,48.9891351554614,48.08839033576262,118.84058609996019,105.5987306578908,81.25950269361512,87.92940944763974,116.38641690143032,non-failure,1634
M0001,2025-01-08 11:00:00,1,46.17758750395194,78.38350746142952,121.82285688932826,68.59143371528995,82.1257242559149,72.61378393996756,137.70757794704633,non-failure,3025
M0001,2025-01-08 11:05:00,6,124.0509356495325,116.56286942355668,199.23045054667497,138.5519124642122,135.1254528870119,148.06889864897266,137.7035261680937,failure,2251
M0001,2025-01-08 11:10:00,0,51.81340511618151,64.25447174764938,124.66111420847896,95.8224271757639,94.2068971177338,103.32426582035117,123.39688295158233,non-failure,3132
M0001,2025-01-08 11:15:00,7,99.54110207706765,114.34893452968842,213.08692215760044,171.1438435091001,112.55164642926553,135.23806148760426,148.96075531515717,failure,2148
M0001,2025-01-08 11:20:00,0,49.966407806198255,57.27180570918913,148.05607071182712,98.86595109465279,72.59458530553796,94.26961676818287,136.42899100385725,non-failure,4090
M0001,2025-01-08 11:25:00,0,57.44880780329402,65.57724776545237,111.60372821113943,94.55606596974467,86.44207418250113,94.6635104810297,85.55263978256924,non-failure,2808
M0001,2025-01-08 11:30:00,1,56.522019972827,60.478912123011575,112.56813697536602,103.12939972636448,84.98408475398325,89.52197946012784,127.66175424998409,non-failure,728
M0001,2025-01-08 11:35:00,0,48.34783005238435,79.68798723350825,136.165031074943,105.24319917855532,80.17500598949621,117.17786113073123,117.8157941209931,non-failure,4793
M0001,2025-01-08 11:40:00,5,94.06318604875929,106.7703677256915,185.2259815820119,156.52642200463382,157.22419354069297,173.69848592969748,192.3158463590011,failure,1985
M0001,2025-01-08 11:45:00,0,44.304834198733346,52.46492538061074,116.91391633271239,114.01537422764406,71.27898687633886,107.77648445454578,109.85252995972687,non-failure,971
M0001,2025-01-08 11:50:00,0,56.821667275719534,79.76929877772528,81.05532297936156,122.59825101560608,74.66410749472138,85.39514640698201,115.6522026350296,non-failure,1503
M0001,2025-01-08 11:55:00,0,45.38995139741602,71.77036449163168,147.04846869308216,100.40409415108842,80.41344168697103,96.01467663398682,103.77928525513299,non-failure,4970
M0001,2025-01-08 12:00:00,0,48.694957439828336,81.4518978583892,126.2758433048457,85.54999895582036,88.18449440324179,105.01723146337127,83.7518793589224,non-failure,588
M0001,2025-01-08 12:05:00,2,57.37011874207751,72.49044645752916,129.3228082660024,70.99271050624293,77.13767473022472,107.1473763279556,107.88478072093457,non-failure,3704
M0001,2025-01-08 12:10:00,1,43.51823750471783,64.79863793246761,117.71803453180137,135.41773194150073,85.04703005452507,61.48623325377463,129.8840318922993,non-failure,2635
M0001,2025-01-08 12:15:00,0,55.098845452836954,80.0027068912576,137.9662725379091,113.95010421499845,84.83514318866504,90.17619274555378,124.67962412343536,non-failure,2764
M0001,2025-01-08 12:20:00,0,47.681457803202,59.021586127806906,131.59018371466888,117.82763787931796,69.90638832129505,93.90300311442854,118.1943471232483,non-failure,4973
M0001,2025-01-08 12:25:00,0,55.9782999650251,53.41161604775204,140.3351946993072,98.19549156980614,68.06509873397644,90.37593872935639,108.7111378627262,non-failure,3046
M0001,2025-01-08 12:30:00,4,112.61755275035395,70.20986021963755,227.7043211349545,133.5117555616045,134.51476919266975,164.92807094322535,215.4899422064967,failure,1663
M0001,2025-01-08 12:35:00,0,54.489628875508785,61.83729788557171,136.0135259267704,102.62881678614673,80.17723290353753,93.35867049189494,71.64706377268311,non-failure,3356
M0001,2025-01-08 12:40:00,1,55.83759102880674,53.41485795146525,106.29673399792708,106.01562685994824,69.37216547286918,100.85504565294715,117.15735129857354,non-failure,3870
M0001,2025-01-08 12:45:00,0,57.19194622012122,53.4442531817118,130.84034978669146,118.24502655918494,67.13687688405173,87.23576740701728,65.00005315553324,non-failure,410
M0001,2025-01-08 12:50:00,0,53.15966086946303,58.45854374767775,109.1794857382248,77.10278709268765,99.25993747484799,75.78727401435715,107.6817525872026,non-failure,1433
M0001,2025-01-08 12:55:00,0,49.175762660587,76.00896101381065,111.50890233243959,65.40312612160514,84.39748985557816,88.98699961246723,115.60907527927259,non-failure,3580
M0001,2025-01-08 13:00:00,0,62.762808350165535,75.97680432711448,175.280019645285,107.49352429150373,58.36674159857935,97.49143298275949,152.2442002614969,non-failure,4664
M0001,2025-01-08 13:05:00,0,49.23528199785537,49.5723230722601,116.56643677955624,101.8291303110148,85.04531601012684,82.67852016152898,130.96391123902404,non-failure,2919
M0001,2025-01-08 13:10:00,0,49.93590914912892,67.0916944778631,127.23051754472586,108.12226844686982,83.80438618125841,89.60410786418515,122.8417720820568,non-failure,4579
M0001,2025-01-08 13:15:00,0,51.7690742186794,77.73472133089065,98.39225768254158,71.10977264429623,79.39774696564385,95.73068333368066,105.74511832379885,non-failure,4162
M0001,2025-01-08 13:20:00,0,54.99210878256842,60.25587629472717,134.79230910344663,92.94722993099487,79.73889770433081,80.36619864033457,119.59218220274636,non-failure,1701
M0001,2025-01-08 13:25:00,1,58.63900891696509,62.22304452686434,143.93445290470908,80.72425853136194,76.15332928942793,73.85493942115855,111.53347252887102,non-failure,2428
M0001,2025-01-08 13:30:00,0,53.88450658585596,49.97667427336334,122.19354286037631,114.70001945004948,82.96926359808175,95.63733482089658,125.69469797580332,non-failure,2392
M0001,2025-01-08 13:35:00,1,49.830730921949836,65.4514704662583,102.57945423905493,110.66856695665889,85.3018472829813,67.9930051156725,106.8946338725548,non-failure,4729
M0001,2025-01-08 13:40:00,1,55.739999313208486,51.18882235087367,119.80669209774041,98.38375957967868,91.50134402039608,94.09382651897738,119.60554456547983,non-failure,572
M0001,2025-01-08 13:45:00,1,57.20169189241322,66.1439842449991,111.6436876977451,100.9145656935178,93.95672503531648,77.46943065497001,117.16152156429082,non-failure,4181
M0001,2025-01-08 13:50:00,1,50.36384873966307,81.19055240717803,70.61381784160783,108.10331148522856,92.94528130569148,83.37181136181916,114.88763781025446,non-failure,3195
M0001,2025-01-08 13:55:00,0,45.87824788432161,68.29414750860619,134.19637455358867,79.01705984996643,92.86282191661289,96.704287091193,107.09651051005595,non-failure,4131
M0001,2025-01-08 14:00:00,0,53.787837563793886,50.111372419692444,111.01234820611445,111.01613340756768,90.61448490310022,93.82934846502742,106.16538551982512,non-failure,2150
M0001,2025-01-08 14:05:00,6,130.16768524940687,112.3610816779255,140.52142902683102,196.84451611462117,138.8848579826173,165.16219120297058,164.26048227494738,failure,3016
M0001,2025-01-08 14:10:00,0,50.690940226098405,73.80410947896218,137.21181760976071,120.2113461521269,78.2305821696496,85.7438633563322,116.01851717724381,non-failure,4026
M0001,2025-01-08 14:15:00,0,47.60103270429389,66.16936596134514,107.74588410993965,123.72114614200778,88.99685391502028,106.39782542007607,110.73033854172006,non-failure,705
M0001,2025-01-08 14:20:00,0,50.49147567418244,75.288720966832,111.40984575534965,108.81835142968481,94.00987157734146,87.71150014963222,103.77405460906049,non-failure,3806
M0001,2025-01-08 14:25:00,0,40.643440077680374,69.70136738383675,128.09849117609798,67.63598518412563,89.97931165639298,64.91295372576623,81.8296361191601,non-failure,3356
M0001,2025-01-08 14:30:00,1,53.73034131821972,33.28102241349941,138.55700564393595,105.95524393210215,84.24814967570079,91.76383921300416,107.45099410425343,non-failure,919
M0001,2025-01-08 14:35:00,0,51.90363067348918,54.22643502697538,138.39554968378386,118.65744418302289,83.93712057559452,101.88454934370075,108.35450120795059,non-failure,1988
M0001,2025-01-08 14:40:00,2,53.99188065320357,69.46970558827007,129.7391268673354,66.20092189008678,81.38176904262228,88.70804665210099,92.72775045993735,non-failure,2281
M0001,2025-01-08 14:45:00,0,42.246204368548206,69.71211121335783,104.99674565616107,91.51895737543298,100.53271202933769,69.81823284641756,108.12230339999978,non-failure,4798
M0001,2025-01-08 14:50:00,0,54.390283210765524,31.901843522433595,114.0506425711678,120.57437359119837,87.8910455465682,89.69295430880872,115.46000002662747,non-failure,2490
M0001,2025-01-08 14:55:00,5,92.36308990564076,92.17061998966402,145.0993810050981,142.73508183617338,109.5364308340365,152.65875615215901,161.2664685082439,failure,4969
M0001,2025-01-08 15:00:00,0,48.06006048918082,74.41973413845406,120.02854902204322,84.83960973666893,75.15955469049872,93.97810978592273,125.63143396363888,non-failure,956
M0001,2025-01-08 15:05:00,0,51.879591252220976,68.11809312864146,141.13693774085354,95.67026612612347,80.38004403567122,82.0252523339107,80.43288278198098,non-failure,4417
M0001,2025-01-08 15:10:00,0,46.94184113055864,63.5367783712118,117.76969454399382,89.94767073220868,77.37280894944665,86.20135493744483,113.13965054771187,non-failure,249
M0001,2025-01-08 15:15:00,1,52.98892673840888,49.14348720064008,102.05630335794855,101.3979856532151,88.7329648275901,80.74911128678485,110.24224551768927,non-failure,1842
M0001,2025-01-08 15:20:00,1,48.5527080907851,57.03390062904833,99.84620141478692,100.15161880918716,65.5256488292477,109.68694132712888,105.03326187201094,non-failure,1700
M0001,2025-01-08 15:25:00,0,51.006778205719954,41.15173595013502,97.23727238615642,109.20331918956,71.82228344066225,97.66919849914663,90.04394575407981,non-failure,1919
M0001,2025-01-08 15:30:00,0,51.76113125469114,57.32941846470248,143.74946352087423,106.62080168758712,77.980780266537,75.40374666937005,121.37305014903801,non-failure,2952
M0001,2025-01-08 15:35:00,1,49.611218815110796,58.69681766244555,156.72987839965523,128.55129496672103,87.11260182796178,104.21791838007064,105.28512890502503,non-failure,1096
M0001,2025-01-08 15:40:00,0,52.78451199244042,52.42164773718922,145.00009007648703,110.82551361029476,84.77212521446441,89.02401333913569,95.81378115518982,non-failure,1911
M0001,2025-01-08 15:45:00,0,61.969040724520774,62.378895841991515,117.60890387830251,64.54236027818753,72.53946615648168,79.68318555969812,86.73228343988038,non-failure,4504
M0001,2025-01-08 15:50:00,1,51.90187895037541,50.502763625735824,123.41591016405886,101.43795130987168,75.93473462174768,87.4126336631906,93.58301892981535,non-failure,2622
M0001,2025-01-08 15:55:00,0,51.61890768778808,64.78184161185405,103.08024400656986,89.59186524682003,95.45329622475361,93.71435580633059,119.22412822211288,non-failure,2982
M0001,2025-01-08 16:00:00,0,52.43548059529557,67.4835660269405,81.64850771659312,110.73455076798608,96.89364852285527,76.10176126987177,97.30994887013604,non-failure,3525
